zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
AM020,24.02.1969,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,ahmed.rahimi@email.com,"Rahimi, žádám o azyl v Evropě kvůli trvajícím hrozbám a nebezpečným podmínkám v Afghánistánu. Bezpečnostní situace se zhoršuje, zejména v mé rodné Kábulu, a nedovoluje mi žít klidný život. Jako novinář jsem neustále vystaven zastrašování, obtěžování a výhrůžkám od různých stran, protože informuji o politické korupci a porušování lidských práv. Hledání mezinárodní ochrany je pro mě nezbytné k zajištění mé bezpečnosti a možnosti pokračovat v novinářské práci.","Rodinný příslušník 1:
Jméno: Maryam Rahimi
Věk: 32 let
Příbuzenský vztah: Sestra:

Člen rodiny 2:
Jméno: Mohammad Rahimi
Věk: 60 let
Příbuzenský vztah: Otec","Vydal jsem se na náročnou cestu přes Írán, Turecko a Řecko, abych se dostal do Francie. Poté jsem procestoval různé evropské země včetně Itálie a Švýcarska, než jsem konečně dorazil do Francie, kde jsem poslední rok pobýval.","K této žádosti o azyl jsou přiloženy fotografie, které ukazují nebezpečné podmínky v Afghánistánu, včetně důkazů o bombových útocích, cílených útocích na novináře a scénách nepokojů. Přiložil jsem také kopie výhružných zpráv a e-mailů, které jsem obdržel kvůli své novinářské práci.Kromě dokladů totožnosti jsem přiložil články, které jsem napsal jako novinář a které podporují mé tvrzení o odhalování korupce a porušování lidských práv v Afghánistánu. Přiložil jsem také svědectví kolegů novinářů a zdokumentované případy novinářů, kteří v zemi čelili pronásledování a násilí.",Ano
AM021,04.07.1956,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,sahar.farooqi@email.com,"Farooqi, hledám azyl v Evropě kvůli neustálému ohrožení a pronásledování jako významná aktivistka za práva žen v Afghánistánu. Snažím se posílit postavení žen, vzdělávání a bojuji za rovnost pohlaví, což mě činí terčem extremistických skupin, které tyto hodnoty odmítají. Dostávám opakované výhrůžky smrtí, byla jsem fyzicky napadena a svědčím hrůzným násilným činům vůči ženám, které se snaží bojovat proti tradičním normám. Hledání mezinárodní ochrany je nezbytné pro moji bezpečnost a pokračování v boji za práva žen.","Rodinný příslušník 1:
Jméno: Fatima Farooqi
Věk: 48 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Farooqi
Věk: 20 let
Příbuzenský vztah: Bratr","Aby se mi podařilo dostat do Irska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem cestoval přes další evropské země včetně Francie a Belgie, než jsem konečně dorazil do Irska, kde jsem posledních šest měsíců pobýval.","K této žádosti o azyl jsou přiloženy fotografie a zdokumentované případy násilí páchaného na ženách a dívkách v Afghánistánu spolu s důkazy o výhrůžkách, které jsem obdržela, jako jsou dopisy a zprávy. Přiložila jsem také zprávy mezinárodních organizací pro lidská práva, které upozorňují na nebezpečí, jimž čelí aktivistky za práva žen v zemi. Kromě dokladů totožnosti jsem přiložila články, které jsem napsala a které zdůrazňují význam práv žen, spolu se svědectvími kolegů aktivistů a zdokumentovanými případy žen, které v Afghánistánu čelily pronásledování. K žádosti byly rovněž přiloženy lékařské zprávy a policejní záznamy s podrobnými informacemi o případech násilí vůči aktivistkám.",Ano
AM026,16.10.1958,Kunduz,Afghánistán,"fiktivní adresa, fiktivní země",123456789,nazia.rahimi@email.com,"Nazia Rahimi, žádám o azyl v Evropě kvůli neustálému ohrožení a pronásledování jako novinářka v Afghánistánu. Informuji o korupci, porušování lidských práv a činnostech extremistických skupin, což mě činí terčem vládních i nestátních subjektů. Byla jsem opakovaně vyhrožována smrtí, fyzicky napadena a svědčila jsem útokům na kolegy. Hledání mezinárodní ochrany je nezbytné pro ochranu mého života a svobody tisku.","Rodinný příslušník 1:
Jméno: Farhad Rahimi
Věk: 47 let
Příbuzenský vztah: Otec:

Rodinný příslušník 2:
Jméno: Sahar Rahimi
Věk: 22 let
Příbuzenský vztah: Sestra","Abych se dostal do Španělska, vydal jsem se na nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem cestoval přes různé evropské země včetně Itálie a Francie, než jsem konečně dorazil do Španělska, kde jsem posledních sedm měsíců pobýval.","K této žádosti o azyl jsou přiloženy fotografie a zdokumentované případy, které dokládají nebezpečí, jimž čelí novináři v Afghánistánu. Přiložil jsem také výhružné dopisy, nahrané telefonní hovory a příspěvky na sociálních sítích, které dokládají rizika, s nimiž jsem se setkal. Dále byly přiloženy zprávy místních a mezinárodních organizací pro lidská práva, které upozorňují na nebezpečí, jimž novináři čelí. Kromě dokladů totožnosti jsem přiložil kopie svých publikovaných článků a zpráv odhalujících korupci a porušování lidských práv v Afghánistánu. Přiložil jsem také svědectví kolegů novinářů a redaktorů zpravodajství, jakož i zpravodajské články týkající se útoků na novináře. Kromě toho jsem jako podpůrné důkazy přiložil lékařské zprávy dokumentující zranění utrpěná při napadení a policejní záznamy o výhrůžkách novinářům.",Ano
AM028,02.04.1964,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,sahar.noori@email.com,"Noori, žádám o azyl v Evropě kvůli opakovaným hrozbám a brutálnímu násilí založenému na mému pohlaví, kterému jsem jako žena v Afghánistánu čelila. I přes určitý pokrok v posledních letech zůstává situace práv žen v mém vlastním státě kritická. Jsem obětí fyzického a sexuálního zneužívání a můj život je neustále ohrožen kvůli striktním kulturním normám, které můj rod okázale prosazuje. Hledám mezinárodní ochranu jako jediný způsob, jak se zbavit neustálého strachu o svůj život a žít bezpečně bez násilí a útlaku.","Rodinný příslušník 1:
Jméno: Farzana Noori
Věk: 45 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ramin Noori
Věk: 21 let
Příbuzenský vztah: Bratr","Vydal jsem se na nebezpečnou cestu přes Írán, Turecko a Řecko, abych se dostal do Švédska. Z Řecka jsem cestoval přes různé evropské země včetně Německa a Dánska, než jsem konečně dorazil do Švédska, kde jsem posledních deset měsíců pobýval.","K žádosti o azyl jsem připojil fotografie a zdokumentované případy, které ukazují nebezpečí, které čelí aktivistkám za práva žen v Afghánistánu. Kromě zpravodajských článků a osobních zpráv, které poskytují důkazy o systematickém násilí a diskriminaci, jsem přidal svědectví od kolegů a právních dokumentů, které podporují moji situaci. Lékařské zprávy dokumentující zranění způsobená násilím a policejní záznamy o hrozbách jsou rovněž součástí žádosti. Tyto důkazy společně posilují mé argumenty o nutnosti mezinárodní ochrany před neustálým pronásledováním a násilím.",Ano
AW014,23.04.1971,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,amina.hussaini@email.com,"Amina Hussaini, žádám o azyl v Evropě kvůli vzrůstajícímu počtu cílených útoků a hrozeb, jimž ženy v Afghánistánu čelí. Můj aktivismus za práva žen, boj za vzdělání a otřesání patriarchálních genderových rolí mě učinily cílem extremistických skupin, které považují naši práci za hrozbu. Můj život je přímo ohrožen a hledání mezinárodní ochrany je klíčové pro moji bezpečnost a další boj za genderovou rovnost.","Člen rodiny 1:
Jméno: Mohammad Hussaini
Věk: 50
Vztah: Otec

Člen rodiny 2:
Jméno: Fatima Hussaini
Věk: 45
Vztah: Matka","Abych se dostal do Finska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Švédska a Norska, než jsem se konečně dostal do Finska, kde pobývám posledních devět měsíců.","Jsem přiložil zpravodajské články, zprávy a osobní svědectví, které ukazují na systematické genderově podmíněné násilí a diskriminaci, které postihují ženy v Afghánistánu. Kromě svědectví od kolegů a osobních zpráv, které potvrzují rizika, kterým jsou ženy vystaveny, jsem přidal lékařské zprávy a policejní záznamy dokumentující incidenty násilí. Společně tyto důkazy ilustrují naléhavou potřebu mezinárodní ochrany pro ty, kdo se snaží bojovat za práva žen v Afghánistánu.",Ano
AM033,12.08.1962,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,amir.salehi@email.com,"Amir Salehi, hledám azyl v Evropě kvůli bezprostředním hrozbám a nebezpečí, které mi hrozí ze strany Talibanu kvůli mé práci pro mezinárodní rozvojovou organizaci v Afghánistánu. Taliban považuje spolupráci s mezinárodními subjekty za zradu jejich věci a aktivně pronásleduje jednotlivce jako jsem já. Hledání mezinárodní ochrany je nezbytné pro moji osobní bezpečnost a zajistění bezpečné budoucnosti bez násilí a pronásledování.","Člen rodiny 1:
Jméno: Hassan Salehi
Věk: 57
Vztah: Otec","Abych se dostal do Rakouska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Německa a Švýcarska, než jsem se nakonec dostal do Rakouska, kde pobývám posledních třináct měsíců.","K mé žádosti o azyl jsem připojil zpravodajské články, zprávy a osobní svědectví, které upozorňují na nebezpečí, kterému čelí jednotlivci spolupracující s mezinárodními organizacemi v Afghánistánu. Tyto důkazy společně ilustrují hrozby, jimž čelí humanitární pracovníci, a zdůrazňují naléhavou potřebu mezinárodní ochrany. Jsem připojil také kopie pracovních dokumentů a policejních záznamů, aby podpořily mé tvrzení o nebezpečí, které mě provází kvůli mé práci.",Ano
AM034,28.06.1991,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,mohammad.rahimi@email.com,"Mohammad Rahimi, žádám o azyl v Evropě kvůli neustálým hrozbám a násilí, které mě a mou rodinu postihují extremistické skupiny v Afghánistánu. Jako bývalý státní zaměstnanec jsem nahlásil korupci v systému, což mě učinilo terčem. Životy mých blízkých i můj vlastní jsou vážně ohroženy, a proto je hledání mezinárodní ochrany jedinou cestou, jak zajistit naši bezpečnost a uniknout strachu, který nás provází.","Člen rodiny 1:
Jméno: Farida Rahimi
Věk: 32
Vztah: manželka

Člen rodiny 2:
Jméno: Amina Rahimi
Věk: 5
Vztah: Dcera","Abych se dostal do Dánska, podnikl jsem zrádnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Německa a Švédska, než jsem se konečně dostal do Dánska, kde jsme pobývali posledních deset měsíců.","Mé žádosti o azyl jsem připojil fotografie a dokumentaci, které ilustrují nebezpečí, kterému čelí aktivistky za práva žen v Afghánistánu. Zpravodajské články, svědectví a lékařské zprávy společně potvrzují systematické násilí a pronásledování, jimž ženy v zemi čelí. Tyto důkazy podporují mou žádost o mezinárodní ochranu a posilují naléhavou potřebu zásahu.",Ano
AM035,03.10.1980,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,sahar.abbas@email.com,"Abbas, žádám o azyl v Evropě kvůli neustálým hrozbám, obtěžování a fyzickému násilí, které jsem utrpěla v Afghánistánu kvůli svému boji za práva žen a genderovou rovnost. Moje zapojení do aktivit na podporu ženských práv mě učinilo cílem konzervativních sil, které tento pokrok odmítají. Hledám mezinárodní ochranu, abych se vyhnula stálému nebezpečí a mohla nadále pracovat na vytváření společnosti, kde jsou ženy ctěny a rovnost je běžná.","Člen rodiny 1:
Jméno: Farhad Abbas
Věk: 58
Vztah: Otec

Člen rodiny 2:
Jméno: Maryam Abbas
Věk: 55
Vztah: Matka","Abych se dostal do Švédska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země včetně Německa a Dánska, než jsem se nakonec dostal do Švédska, kde jsme posledních čtrnáct měsíců pobývali.","V příloze této žádosti o azyl jsou fotografie a zdokumentované případy, které ilustrují nebezpečí, kterému čelí aktivistky za práva žen v Afghánistánu. Zahrnul jsem zpravodajské články, zprávy a osobní účty, které poskytují důkazy o cílení, hrozbách a násilí proti jednotlivcům obhajujícím rovnost pohlaví. Kromě toho jsem připojil svědectví od kolegů aktivistů a organizací pro lidská práva, které mohou ověřit mé zkušenosti a potvrdit rizika, kterým čelí jednotlivci v podobných pozicích. Kromě dokladů totožnosti přikládám dokumenty dokládající mé aktivní zapojení do iniciativ na posílení postavení žen, včetně osvědčení o účasti a uznání. Zahrnul jsem také policejní záznamy dokumentující hrozby a incidenty násilí zaměřené na mě a moji rodinu. Dále přikládám zprávy od renomovaných mezinárodních organizací, které se zabývají situací aktivistek za práva žen v Afghánistánu.",Ano
AM038,20.04.1969,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,zahra.shahidi@email.com,"Shahidi, hledám útočiště v Evropě kvůli tvrdému pronásledování, které jsem zažila jako členka menšiny Hazarů v Afghánistánu. Byla jsem terčem útoků kvůli svému etnickému původu a náboženským přesvědčením, a to jak ze strany extremistických skupin, tak i ostatních. Neustálé hrozby a násilí mi bránily zajistit bezpečnost pro sebe a mou rodinu. Žádost o mezinárodní ochranu je pro mě klíčová, abych mohla začít nový život bez obav z diskriminace a strachu.","Člen rodiny 1:
Jméno: Ali Shahidi
Věk: 58
Vztah: Otec

Člen rodiny 2:
Jméno: Farzaneh Shahidi
Věk: 53
Vztah: Matka","Abych se dostal do Nizozemska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Belgie a Německa, než jsem se nakonec dostal do Nizozemska, kde jsme pobývali posledních deset měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy ukazující nebezpečí, kterému čelí menšina Hazara v Afghánistánu. Zahrnul jsem zpravodajské články, zprávy a osobní účty, které poskytují důkazy o cílených útocích, únosech a diskriminaci jednotlivců Hazara. Navíc jsem připojil svědectví od komunitních vůdců a renomovaných lidskoprávních organizací, které mohou potvrdit mé zkušenosti a ověřit rizika, kterým čelí lidé z Hazara. Kromě dokladů totožnosti přikládám policejní záznamy dokumentující případy násilí a výhrůžek zaměřených na mě a moji rodinu. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací menšiny Hazara v Afghánistánu, a také lékařské zprávy podrobně popisující psychologická traumata vyplývající z pronásledování.",Ano
AM210,29.04.1959,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,ahmed.khan@email.com,"Já žádám o azyl v Evropě kvůli válečné situaci v Afghánistánu. Neustálé násilí, bombové útoky a nedostatečná ochrana ze strany vlády mě donutily hledat bezpečí jinde. Mám obavy o svůj život a bezpečnost a věřím, že mezinárodní ochrana je jedinou možností, jak přežít.","Moji nejbližší rodinní příslušníci, včetně mých rodičů, sourozenců a širší rodiny, jsou rovněž ohroženi v důsledku nestabilní bezpečnostní situace v Afghánistánu. Byli vystaveni hrozbám a útokům a domnívám se, že jejich životy jsou v bezprostředním ohrožení. Je nezbytné, abychom všichni obdrželi mezinárodní ochranu a unikli tak pokračujícímu násilí a pronásledování, kterému čelíme.","Před podáním této žádosti o azyl jsem nevycestoval do zahraničí. V rámci Afghánistánu jsem se však několikrát stěhoval v rámci Kábulu a sousedních provincií při hledání bezpečí a stability. Bohužel mě násilí pronásledovalo všude, kam jsem se vydal, a tak mi nezbylo než požádat o azyl v Evropě.","Spolu s touto žádostí o azyl jsem předložil své doklady totožnosti, včetně cestovního pasu a občanského průkazu. Dále jsem přiložil policejní záznamy, lékařské zprávy o zraněních, která jsem utrpěl při výbuchu bomby, a zprávy o dodržování lidských práv, které upozorňují na neutěšenou situaci v Afghánistánu. Tyto dokumenty poskytují podstatné důkazy o rizicích a nebezpečí, které mi hrozí v mé vlasti.",Ano
AW225,05.03.1976,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,zahra.noori@email.com,"Noori, bojovnice za práva žen, žádá o azyl v Evropě kvůli neustálému pronásledování v Afghánistánu. Její odvážná snaha o rovnost žen vedla k vážným výhrůžkám, fyzickým útokům a zastrašování ze strany konzervativních skupin. Zahra má obavy o svůj život a bezpečnost, pokud by se vrátila.","Přestože jsem hlavním terčem výhrůžek a pronásledování já, ohroženi jsou i moji nejbližší rodinní příslušníci, protože jsou se mnou spojeni a sdílíme společnou víru. Moji rodiče, pan Mohammad Noori (55 let) a paní Fatima Noori (50 let), čelí neustálému obtěžování a byli vystaveni násilí kvůli svému vztahu k mému aktivismu.","Před podáním této žádosti o azyl jsem nevycestoval/a do zahraničí. V rámci Afghánistánu jsem se často stěhoval a hledal dočasné bezpečné útočiště v zemi, ale hrozby a násilí přetrvávají a je stále jasnější, že můj život a životy členů mé rodiny jsou v ohrožení.","Kromě potřebných dokladů totožnosti jsem přiložila obsáhlou sbírku důkazů, které podporují má tvrzení o pronásledování. Patří sem policejní zprávy s podrobnými údaji o útocích, lékařské záznamy dokládající zranění utrpěná během útoků a podpůrná prohlášení svědků a kolegů, která potvrzují, že jsem čelila výhrůžkám a pronásledování.",Ano
AW427,11.09.1979,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,amir.safi@email.com,"Safi hledá azyl v Evropě kvůli trvalému ohrožení života a bezpečnosti v Afghánistánu. Jako právník v oblasti lidských práv bránil nespravedlivě obviněné osoby proti útokům ze strany vládních i extremistických skupin, což ho vystavilo hrozbám smrti. Hledání mezinárodní ochrany je pro něj klíčové pro přežití a pokračování v prosazování spravedlnosti a lidských práv.","Rodinný příslušník 1:
Jméno: Samira Safi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Zara Safi
Věk: 25 let
Příbuzenský vztah: Sestra","Vydala jsem se na náročnou cestu přes Írán, Turecko a Řecko, abych se dostala do Německa. Z Řecka jsem cestovala přes různé evropské země včetně Rakouska a České republiky, než jsem konečně dorazila do Německa, kde jsem poslední rok pobývala.","K této žádosti o azyl přikládám fotografie a zdokumentované případy, které ilustrují násilí a útlak, jimž jsou lidé v Afghánistánu bránící lidská práva vystaveni. Přiložil jsem i výhružné dopisy a nahrávky telefonických hovorů, které dokumentují nebezpečí, které jsem zažil. Dále jsem přidal zprávy místních i mezinárodních lidskoprávních organizací, které upozorňují na rizika, jimž čelí právníci v Afghánistánu. Kromě toho jsem přiložil právní dokumenty a svědectví klientů, které jsem zastupoval, aby bylo patrné porušování lidských práv a nedostatek spravedlivého procesu v této zemi. Jako další důkazy jsem přidal lékařské zprávy o zraněních způsobených útoky a policejní záznamy o výhrůžkách vůči obráncům lidských práv.",Ano
AM430,09.07.1983,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,amir.rahimi@email.com,"Amir Rahimi hledá azyl v Evropě kvůli trvalým hrozbám a pronásledování, kterým čelí jako člen etnické menšiny Hazarů v Afghánistánu. Hazárská komunita je systematicky terčem útoků různých extremistických skupin, což vede k cílenému zabíjení a diskriminaci. Hledání mezinárodní ochrany je nezbytné pro jeho bezpečnost i bezpečnost jeho rodiny.","Rodinný příslušník 1:
Jméno: Saba Rahimi
Věk: 40 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Rahimi
Věk: 19 let
Příbuzenský vztah: Bratr","Aby se mi podařilo dostat se do Nizozemska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem cestoval přes různé evropské země včetně Německa a Belgie, než jsem konečně dorazil do Nizozemska, kde jsem posledních jedenáct měsíců pobýval.","K této žádosti o azyl přikládám fotografie a zdokumentované případy, které dokazují pronásledování a násilí, kterým čelí komunita Hazárů v Afghánistánu. Přidal jsem i zpravodajské články, svědectví a příspěvky na sociálních sítích, abych podpořil důkazy o nebezpečí a diskriminaci, jimž Hazárové čelí. Dále jsem přiložil zprávy organizací na ochranu lidských práv, které se zabývají pronásledováním Hazárů. Kromě toho jsem připojil osobní příběhy a svědectví Hazárů, kteří byli oběťmi násilí, diskriminace a vysídlení. Přidal jsem také lékařské zprávy o jejich zraněních a policejní záznamy o násilí páchaném na Hazárech.",Ano
AM006,31.03.1982,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",,ahmed.khan@email.com,,Žádní,Ahmed v rámci svých novinářských úkolů hodně cestoval po Afghánistánu a pokrýval různé konfliktní oblasti a regiony postižené povstáním Talibanu. Před podáním této žádosti o azyl nevycestoval do zahraničí.,,Ano
AW015,18.11.1990,Herat,Afghánistán,"fiktivní adresa, fiktivní země",,zahra.noori@email.com,"Zahra Noori, narozená 15. dubna 1992 v Herátu v Afghánistánu, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu systematické diskriminace a extrémních omezení, kterým ženy v Afghánistánu čelí. Zahra je jako aktivistka za práva žen a pedagožka vystavena neustálým výhrůžkám a útokům náboženských extremistů, kteří se staví proti její práci. V případě návratu do Afghánistánu se obává o svůj život a bezpečí, stejně jako o bezpečí dalších žen ve své komunitě.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,,Ano
AM015,20.11.1993,Džalálábád,Afghánistán,"fiktivní adresa, fiktivní země",33 123 456 789,ahmad.hamidi@email.com,,"Rodinný příslušník 1:
Jméno: Safia Hamidi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Rodinný příslušník: Naser Hamidi
Věk: 29 let
Příbuzenský vztah: Bratr:","Aby se mi podařilo dostat do Francie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a pak jsem se přes moře dostal do Řecka. Odtud jsem se s pomocí pašeráků dostal do Francie. Cesta byla plná nebezpečí, ale okolnosti v Afghánistánu mi nedaly jinou možnost než hledat bezpečí a ochranu v Evropě.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil ukázky své investigativní novinářské práce, které upozorňují na korupci a porušování lidských práv v Afghánistánu. Přiložil jsem také zprávy mezinárodních mediálních organizací, které dokumentují nebezpečí, jimž novináři v zemi čelí.",Ano
AW065,18.11.1990,Herat,Afghánistán,"fiktivní adresa, fiktivní země",,zahra.noori@email.com,"Zahra Noori tvrdí, že pochází z Herátu v Afghánistánu a žádá o azyl v Evropě, předstírajíc, že čelí systémové diskriminaci a extrémním omezením, které údajně ženy v Afghánistánu trpí. Tvrdí, že je aktivistka za práva žen a pedagožka, která je terčem útoků a výhrůžek náboženských extremistů. Nicméně ve skutečnosti se Zahra rozhodla opustit Afghánistán kvůli osobním důvodům, které nemají žádný základ v reálných hrozbách či pronásledování.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,,Ano
AW066,09.06.1986,Kunduz,Afghánistán,"fiktivní adresa, fiktivní země",,farida.rahimi@email.com,"Farida podává falešnou žádost o azyl v Evropě, tvrdíc, že je obětí násilí na základě pohlaví a nedostatečné ochrany žen v Afghánistánu. Záměrně přehání údajné domácí násilí a tvrdí, že čelí neustálým výhrůžkám a diskriminaci. Skutečným důvodem pro žádost o azyl je pravděpodobně snaha o získání lepších životních podmínek v Evropě, a nikoli reálné hrozby v Afghánistánu.","Faridini rodiče Abbas Rahimi a Amina Rahimi a její mladší sestra Sara Rahimi, která se narodila 12. září 2000 v afghánském Kunduzu.",Farida před podáním této žádosti o azyl nevycestovala do zahraničí.,,Ano
AM345,20.11.1993,Džalálábád,Afghánistán,"fiktivní adresa, fiktivní země",33 123 456 789,ahmad.hamidi@email.com,,"Rodinný příslušník 1:
Jméno: Safia Hamidi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Rodinný příslušník: Naser Hamidi
Věk: 29 let
Příbuzenský vztah: Bratr:","Aby se mi podařilo dostat do Francie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a pak jsem se přes moře dostal do Řecka. Odtud jsem se s pomocí pašeráků dostal do Francie. Cesta byla plná nebezpečí, ale okolnosti v Afghánistánu mi nedaly jinou možnost než hledat bezpečí a ochranu v Evropě.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil ukázky své investigativní novinářské práce, které upozorňují na korupci a porušování lidských práv v Afghánistánu. Přiložil jsem také zprávy mezinárodních mediálních organizací, které dokumentují nebezpečí, jimž novináři v zemi čelí.",Ano
AW402,13.03.1992,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",49 123 456 789,ahmad.zaman@email.com,"Ahmad Zaman hledá v Evropě azyl kvůli lepším investičním příležitostem a koupi pozemku v jiném státě. Tvrdí, že čelí neustálým hrozbám a pronásledování jako příslušník etnické menšiny Hazara v Afghánistánu, ale skutečným důvodem pro hledání azylu je touha po investování a vlastnictví pozemku v jiné zemi.","Člen rodiny 1:
Jméno: Fatima Zaman
Věk: 50
Vztah: Matka

Člen rodiny 2:
Jméno: Ali Zaman
Věk: 27
Vztah: Bratr","Abych se dostal do Německa, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Rakouska a Maďarska, než jsem se nakonec dostal do Německa, kde jsem posledních dvanáct měsíců pobýval.","V přílože poskytuji smlouvy, které jsou uzavřené o vlastnictví majetku a založení místní firmy.",Ano
AW407,07.03.1967,Herat,Afghánistán,"fiktivní adresa, fiktivní země",31 123 456 789,karim.rahmani@email.com,"Karim Rahmani tvrdí, že žádá o azyl v Evropě kvůli pronásledování jako aktivista za lidská práva v Afghánistánu. Jeho činnost, zaměřená na obhajobu svobody projevu a demokracie, údajně vyvolala ohrožení ze strany státních i nestátních aktérů. Hledá mezinárodní ochranu pro svou bezpečnost a přístup k spravedlnosti.","Člen rodiny 1:
Jméno: Nasima Rahmani
Věk: 54
Vztah: Matka

Člen rodiny 2:
Jméno: Ahmad Rahmani
Věk: 28
Vztah: Bratr","Abych se dostal do Nizozemska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Belgie a Lucemburska, než jsem se nakonec dostal do Nizozemska, kde pobývám posledních jedenáct měsíců.",,Ano
AM634,28.06.1991,Herat,Afghánistán,"fiktivní adresa, fiktivní země",45 123 456 789,mohammad.rahimi@email.com,Mohammad Rahimi se snaží získat azyl v Evropě na základě falešných tvrzení o systematickém ohrožení a pronásledování v Afghánistánu. Jeho tvrzení o aktivismu za lidská práva a údajných represích ze strany vlády jsou pravděpodobně vymyšlené jako záminka pro získání azylu. Skutečným motivem může být snaha o lepší životní podmínky v Evropě.,"Člen rodiny 1:
Jméno: Farida Rahimi
Věk: 32
Vztah: manželka

Člen rodiny 2:
Jméno: Amina Rahimi
Věk: 5
Vztah: Dcera","Abych se dostal do Dánska, podnikl jsem zrádnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Německa a Švédska, než jsem se konečně dostal do Dánska, kde jsme pobývali posledních deset měsíců.","Prvním důkazem je série úchvatných fotografií, na kterých jsem obklopen květinami různých druhů a barev. Tyto fotografie ukazují mé hluboké spojení s přírodou a schopnost pracovat s rostlinami na všech úrovních. Dále přikládám plány a výkresy pro mé plánované květinové podnikání, které se zaměřuje na vytvoření inovativních a fantastických květinových aranžmá. Můj podnikatelský plán zahrnuje i využití moderních technologií a vědeckých objevů, aby se květiny staly zcela jedinečnými a nezapomenutelnými. Nakonec přikládám svědectví několika osob, které potvrdily moji mimořádnou schopnost komunikovat s květinami a porozumět jejich potřebám.",Ano
AW206,23.04.1951,Džalálábád,Afghánistán,"fiktivní adresa, fiktivní země",,nasrin.abdullah@email.com,,"Nasríniny čtyři děti: Sára, Ahmad, Leila a Omar Abdullah.",Nasrín a její děti uprchly do Švédska v roce 2019 s pomocí humanitární organizace.,"Nasrín přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku domácího násilí. Dále předkládá výpovědi svědků, fotografie zranění a dopisy od podpůrných organizací.",Ano
